UF,Objetivo Estratégico,Descrição Indicador,Meta de 2025,Resultado de 2025,,Ano,Mes,Meta de 2024,Resultado de 2024,Meta de 2023,Resultado de 2023,Meta de 2022,Resultado de 2022,Meta de 2021,Resultado de 2021,Meta de 2020,Resultado de 2020,Meta de 2019,Resultado de 2019,Meta de 2018,Resultado de 2018,Meta de 2017,Resultado de 2017
CE,Recursos Financeiros - Melhorar a eficiência na aplicação dos recursos,Recursos aplicados na atividade-fim,nan,nan,,2024,Novembro,"80,00","85,52",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,-,Volume de Garantias de Crédito,nan,nan,,2024,Novembro,"8,00","13,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,Clientes atendidos por meio de serviços digitais,nan,nan,,2023,Novembro,nan,nan,"150.000,00","162.128,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,nan,nan,,2023,Novembro,nan,nan,"86,00","82,76",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),nan,nan,,2023,Novembro,nan,nan,"20,00","28,89",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,nan,nan,,2023,Novembro,nan,nan,"5,40","0,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,"Pequenos Negócios atendidos (MEI, ME, EPP)",nan,nan,,2023,Novembro,nan,nan,"102.300,00","125.996,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Aumentar a participação dos Pequenos Negócios na Nova Economia,Pequenos Negócios atendidos com soluções de inovação,nan,nan,,2023,Novembro,nan,nan,"11.384,00","46.249,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,nan,nan,,2023,Novembro,nan,nan,"15,00","18,86",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Desenvolver o Empreendedor do Futuro,Professores atendidos em soluções de educação empreendedora,nan,nan,,2023,Novembro,nan,nan,"4.121,00","9.819,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),nan,nan,,2023,Novembro,nan,nan,"80,00","83,70",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Recursos Financeiros - Melhorar a eficiência na aplicação dos recursos,Recursos aplicados na atividade-fim,nan,nan,,2023,Novembro,nan,nan,"76,20","80,18",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Atuar em Rede para a Transformação do Ambiente de Negócios e Territórios,Tempo de Abertura de Empresas,nan,nan,,2023,Novembro,nan,nan,"24,00","21,94",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,Clientes atendidos por meio de serviços digitais,nan,nan,,2022,Novembro,nan,nan,nan,nan,"120.000,00","171.733,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,nan,nan,,2022,Novembro,nan,nan,nan,nan,"86,00","91,83",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),nan,nan,,2022,Novembro,nan,nan,nan,nan,"20,00","24,10",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,nan,nan,,2022,Novembro,nan,nan,nan,nan,"79,00","0,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,"Pequenos Negócios atendidos (MEI, ME, EPP)",nan,nan,,2022,Novembro,nan,nan,nan,nan,"93.000,00","120.768,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Aumentar a participação dos Pequenos Negócios na Nova Economia,Pequenos Negócios atendidos com soluções de inovação,nan,nan,,2022,Novembro,nan,nan,nan,nan,"9.900,00","39.328,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,nan,nan,,2022,Novembro,nan,nan,nan,nan,"10,00","12,78",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Desenvolver o Empreendedor do Futuro,Professores atendidos em soluções de educação empreendedora,nan,nan,,2022,Novembro,nan,nan,nan,nan,"3.000,00","5.521,00",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),nan,nan,,2022,Novembro,nan,nan,nan,nan,"80,00","80,88",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Recursos Financeiros - Melhorar a eficiência na aplicação dos recursos,Recursos aplicados na atividade-fim,nan,nan,,2022,Novembro,nan,nan,nan,nan,"75,20","80,75",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Atuar em Rede para a Transformação do Ambiente de Negócios e Territórios,Tempo de Abertura de Empresas,nan,nan,,2022,Novembro,nan,nan,nan,nan,"70,00","33,31",nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,Clientes atendidos por meio de serviços digitais,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,"80.000,00","153.864,00",nan,nan,nan,nan,nan,nan,nan,nan
CE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,"80,00","75,94",nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,"15,40","13,56",nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,"Pequenos Negócios atendidos (MEI, ME, EPP)",nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,"74.500,00","82.195,00",nan,nan,nan,nan,nan,nan,nan,nan
CE,Aumentar a participação dos Pequenos Negócios na Nova Economia,Pequenos Negócios atendidos com soluções de inovação,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,"7.450,00","7.817,00",nan,nan,nan,nan,nan,nan,nan,nan
CE,Desenvolver o Empreendedor do Futuro,Professores atendidos em soluções de educação empreendedora,nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,"500,00","3.581,00",nan,nan,nan,nan,nan,nan,nan,nan
CE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),nan,nan,,2021,Novembro,nan,nan,nan,nan,nan,nan,"76,00","79,70",nan,nan,nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,Clientes atendidos por meio de serviços digitais,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"69.986,00","91.373,00",nan,nan,nan,nan,nan,nan
CE,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"80,00","53,72",nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"15,20","7,27",nan,nan,nan,nan,nan,nan
CE,Ampliar a cobertura e efetividade do Atendimento,"Pequenos Negócios atendidos (MEI, ME, EPP)",nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"73.614,00","51.166,00",nan,nan,nan,nan,nan,nan
CE,Aumentar a participação dos Pequenos Negócios na Nova Economia,Pequenos Negócios atendidos com soluções de inovação,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"7.361,00","7.640,00",nan,nan,nan,nan,nan,nan
CE,Desenvolver o Empreendedor do Futuro,Professores atendidos em soluções de educação empreendedora,nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"400,00","961,00",nan,nan,nan,nan,nan,nan
CE,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),nan,nan,,2020,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,"76,00","59,72",nan,nan,nan,nan,nan,nan
CE,-,Atend.Pequenos Neg. Soluções específ. Inovação,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"7.000,00","10.329,00",nan,nan,nan,nan
CE,-,Índice de aplicabilidade de produtos e Serviços,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"0,00","0,00",nan,nan,nan,nan
CE,-,Índice de efetividade do atendimento,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,70","0,00",nan,nan,nan,nan
CE,-,Índice de imagem junto à sociedade.,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,80","0,00",nan,nan,nan,nan
CE,-,Índice de imagem junto aos pequenos negócios,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,70","0,00",nan,nan,nan,nan
CE,-,Índice de maturidade da infraestrutura,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"0,00","0,00",nan,nan,nan,nan
CE,-,Índice de Recomendação do Sebrae (NPS),nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"86,00","0,00",nan,nan,nan,nan
CE,-,Índice de satisfação do cliente,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9,00","0,00",nan,nan,nan,nan
CE,-,Nº municípios com políticas de desenv. implantadas,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"10,00","1,00",nan,nan,nan,nan
CE,-,Número de Donos de Pequenos Negócios atendidos,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"59.500,00","57.688,00",nan,nan,nan,nan
CE,-,Número de Microempreendedores Individuais atendido,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"42.000,00","40.722,00",nan,nan,nan,nan
CE,-,Número de Microempresas atendidas,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"24.500,00","20.113,00",nan,nan,nan,nan
CE,-,Número de Pequenas Empresas atendidas,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"3.500,00","3.109,00",nan,nan,nan,nan
CE,-,Número de Pequenos Negócios atendidos,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"70.000,00","63.944,00",nan,nan,nan,nan
CE,-,Número de pequenos negócios atendidos por meio de serviços digitais,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"2.800,00","4.471,00",nan,nan,nan,nan
CE,-,Número de Pequenos negócios fidelizados,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"14.000,00","21.056,00",nan,nan,nan,nan
CE,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2019,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"27.750,00","30.100,00",nan,nan,nan,nan
CE,-,Atend.Pequenos Neg. Soluções específ. Inovação,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"6.600,00","10.375,00",nan,nan
CE,-,Índice de efetividade do atendimento,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,70","0,00",nan,nan
CE,-,Índice de imagem junto à sociedade.,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,80","0,00",nan,nan
CE,-,Índice de imagem junto aos pequenos negócios,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"8,70","0,00",nan,nan
CE,-,Índice de Recomendação do Sebrae (NPS),nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"86,00","0,00",nan,nan
CE,-,Índice de satisfação do cliente,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"9,00","0,00",nan,nan
CE,-,Nº municípios com políticas de desenv. implantadas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"12,00","9,00",nan,nan
CE,-,Número de Donos de Pequenos Negócios atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"59.400,00","62.071,00",nan,nan
CE,-,Número de Microempreendedores Individuais atendido,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"42.240,00","38.879,00",nan,nan
CE,-,Número de Microempresas atendidas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"19.800,00","23.849,00",nan,nan
CE,-,Número de Pequenas Empresas atendidas,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"3.960,00","4.457,00",nan,nan
CE,-,Número de Pequenos Negócios atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"66.000,00","67.185,00",nan,nan
CE,-,Número de Pequenos negócios fidelizados,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"33.000,00","27.713,00",nan,nan
CE,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"40.047,00","39.784,00",nan,nan
CE,-,Número de Potenciais Empresários Atendidos,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"50.160,00","56.870,00",nan,nan
CE,-,Taxa de resultados alcançados em projetos de atend,nan,nan,,2018,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"80,00","0,00",nan,nan
CE,-,Atend.Pequenos Neg. Soluções específ. Inovação,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"6.460,00","4.857,00"
CE,-,Nº municípios com políticas de desenv. implantadas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"12,00","5,00"
CE,-,Número de Donos de Pequenos Negócios atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"54.910,00","53.538,00"
CE,-,Número de Microempreendedores Individuais atendido,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"38.760,00","35.617,00"
CE,-,Número de Microempresas atendidas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"22.610,00","19.857,00"
CE,-,Número de Pequenas Empresas atendidas,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"3.230,00","3.375,00"
CE,-,Número de Pequenos Negócios atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"64.600,00","58.849,00"
CE,-,Número de Pequenos negócios fidelizados,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"32.300,00","22.097,00"
CE,-,Número de Potenciais Empreendedores Atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"24.000,00","37.248,00"
CE,-,Número de Potenciais Empresários Atendidos,nan,nan,,2017,Novembro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"53.550,00","51.892,00"
DF,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","3,03",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura de clientes de grupos sub-representados,"57,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"33,20","3,06",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura do Atendimento a Estudantes,"61,30","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"9,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"90,00","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"18,30","0,00",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","86,96",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Recorrência do Atendimento,"46,00","19,59",,2025,Janeiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","12,07",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura de clientes de grupos sub-representados,"57,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"33,20","6,56",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura do Atendimento a Estudantes,"61,30","0,11",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"9,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"90,00","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"18,30","0,00",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","87,17",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Recorrência do Atendimento,"46,00","25,06",,2025,Fevereiro,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","8,91",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura de clientes de grupos sub-representados,"57,00","99,36",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"33,20","7,45",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura do Atendimento a Estudantes,"61,30","0,16",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"9,00","0,00",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"90,00","94,29",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"18,30","0,00",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","87,97",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Recorrência do Atendimento,"46,00","29,42",,2025,Março,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","17,14",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura de clientes de grupos sub-representados,"57,00","99,36",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"33,20","8,27",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura do Atendimento a Estudantes,"61,30","0,44",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"9,00","0,00",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"90,00","94,29",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"18,30","0,00",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","87,57",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Recorrência do Atendimento,"46,00","31,16",,2025,Abril,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a competitividade e produtividade dos Pequenos Negócios,Clientes com garantia do FAMPE assistidos na fase pós-crédito,"45,00","17,56",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura de clientes de grupos sub-representados,"57,00","99,36",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Ampliar a cobertura e efetividade do Atendimento,Cobertura do Atendimento (ME+EPP),"33,20","10,08",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Cobertura do Atendimento a Estudantes,"61,30","1,01",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Faturamento,"9,00","0,00",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Municípios Reconhecidos pela efetividade da sua agenda de empreendedorismo e inovação,"90,00","94,29",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,Elevar a Competitividade e Produtividade dos Pequenos Negócios,Produtividade,"18,30","0,00",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,"Promover um relacionamento acessível, integrado, resolutivo, ágil e transformador",Recomendação do Sebrae (NPS),"80,00","87,10",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
DF,-,Recorrência do Atendimento,"46,00","34,63",,2025,Maio,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
